date,content,like_count,retweet_count,username,verified
2022-05-11 15:16:00+00:00,"Enjoy The Delicious And Wholesome CBD Carrot Cake

https://t.co/x5MQ3decc0

Carrot cake features among the most classic dish particularly in spring or as something to choose for your holidays?
#cake  #cakedecorating #cakes #birthdaycake #chocolate #food 
#delicious #chocolatecake https://t.co/xGN1282cH9",0,0,yellowcloudgirl,False
2022-05-11 15:12:22+00:00,Decadent Disney Desserts Perfect for Chocolate Lovers! https://t.co/YSFiFP060s #Chocolate #Desserts #sweets #Treats,0,0,MickeyBlog_,False
2022-05-11 15:10:35+00:00,"M&amp;M's Picks My FIFA Team! 

Link to Video ⬇️⬇️⬇️
https://t.co/vl6Me3jmlr

#FIFA22 #FUT #Chocolate https://t.co/wJH6AoSrMf",0,0,S94Gaming,False
2022-05-11 14:54:27+00:00,Recycle your empty #chocolate tubs at any @greeneking pub in Jan 2022 https://t.co/ABeDDIYEF8 https://t.co/5Gs3H77Llf,0,0,WasteLess_Save,False
2022-05-11 14:50:53+00:00,"Who would have thought that a school trip could be so delicious?

Year 5 loved their trip to @CadburyWorld earlier this week, find out more:

https://t.co/ZQOTycv31p

#chocolate #schooltrip #prepschool #ShapedByKings https://t.co/FAQpQXhVyT",6,0,KingsStAlbans,False
2022-05-11 14:47:53+00:00,"The #CraftChocolate approach to the #cocoa value chain ticks a lot of these boxes.
#Chocolate which is better for you, better for farmers, better for the planet.
🍫🌍 https://t.co/i52h647FVL",4,4,CocoaRunners,False
2022-05-11 14:44:39+00:00,"Our sweet nft set is hungry. One Chonkee already had a grip on this chocolate bar. Delicious! 👀

#nft #nftspace #opensea #NFTartist #chonkeez #chocolatebar #sweetness #chocolate #design #illustration #yummy #newproject #NFTCommunity #chonkeecommunity https://t.co/FmLsUDaO3H",10,1,ChonkeeC,False
2022-05-11 14:41:31+00:00,"Some 🍫 🦶🏾💵💋

#Money #feet #fetichiste #sellingcontent #suggardaddy #chocolate https://t.co/9ywPl1wuYH",2,0,LyricaJones317,False
2022-05-11 14:35:31+00:00,Awesome treats.. @Tcrrunwalgreens #food #foodblogger #foodphotography #sweettoothtwt #sweettooth #sugar #sugarrush #sweets #spaghetti #tart #pasta #icecream #chocolate #waffleelite #waffle #TastyTuesday #TastyMade #tasty #dinnerdate #dinnertime #dinnerparty #snacks https://t.co/9M0WSmTywk,1,0,RozySinha3,False
2022-05-11 14:32:07+00:00,This supplement by @reddbar allegedly contains #lead and #cadmium in violation of #Proposition65 which requires consumers to be warned of chemical contamination by carcinogens and/or chemicals linked to reproductive harm. #Prop65 #chocolate @lesserevilsnacks #matcha #energybars https://t.co/Ecv0gntMek,0,0,ERC501c3,False
2022-05-11 14:30:09+00:00,"#Divine #Chocolate highlights progress on initiatives supporting #cocoa #farmers  

Candy Industry https://t.co/IBSIguUKyS https://t.co/NsedvHRhzi",1,0,ImmaChocoholic,False
2022-05-11 14:29:15+00:00,"A sailboat full of #wine and #chocolate? This must be from my online order😂😂
https://t.co/He8DL3p6ki",0,0,FamaParsons,False
2022-05-11 14:25:59+00:00,"😍... What your take on this cake 🎂. Chocolate fudge not bad as a birthday present...😍🤔

#chocolate 
#brownies https://t.co/l9RZPVOXqV",7,1,_Mcbryt_Cakes,False
2022-05-11 14:25:18+00:00,After @thebodycoach blew up this company on Instagram stories I've finally got my hands on  @ChocolateSmiths chocolate. Proper good stuff love the coffee on #chocolate https://t.co/UQNagCVTWr,0,0,WebsterPhilip,False
2022-05-11 14:24:01+00:00,Do you know #fitnessmotivation #yoga #sport #chocolate #streetstyle,0,0,40dollarbutton,False
2022-05-11 14:15:00+00:00,"New flavours launched by deliciously unconventional chocolate snack Rootles, plus a listing in @Asda. Find out more in our press release https://t.co/Ndfi3JS8UM
#chocolate #snacks #biscuits https://t.co/AFX87EdGkS",1,0,Perfect10PR,False
2022-05-11 14:13:16+00:00,Touring Tabaquite Cocoa Fermentary and a visit to Knolly's Tunnel in Cen... https://t.co/KCnSdPzgbv via @YouTube #trinidadandtobago #travel #tour #cocoa #chocolate,0,1,tikudz,False
2022-05-11 14:07:01+00:00,I need to have a meeting with you #adventure #party $AMC $SAVE #chocolate,0,0,40dollarbutton,False
2022-05-11 14:03:28+00:00,"Our salted, chocolate covered caramels are soft and delicious. Just the thing to put a spring in your step. #caramel #saltedcaramel #chocolate #finechocolate #canada #yeg #yegfood #yegchocolate https://t.co/uJbMIiGl64",2,0,SweetLollaChoc,False
2022-05-11 14:01:46+00:00,Trader Joe's Dark Chocolate Pumpkin Spice Salted Caramels - #chocolate #candy #dessert https://t.co/t3wXtPZ20U,0,0,chocomasse,False
2022-05-11 14:00:52+00:00,What’s on your menu today?                                  #iced #hot #Strawberry #flavor #Watermelon #Garlic #Beef #Burger #Trending #Chocolate #BBQ #food #Pizza #CNFT https://t.co/5yZDZvuMHd,2,0,lovejavamelts,False
2022-05-11 14:00:03+00:00,"Will Chocolate be Extinct? Are there any Alternatives? Everything You Need to Know

See: https://t.co/DxmDPTiOwb

#isrgrajan #WednesdayMotivation #chocolate #cocoa #extinct https://t.co/nfpgMmbuTG",0,0,isrgrajan,False
2022-05-11 13:51:48+00:00,World class #chocolate https://t.co/W9mTEPopzE,1,0,corkfoodie,False
2022-05-11 13:45:49+00:00,"Another Amazing combo: Hazelnut &amp; Rocher 🍨🌰🍫

#gelato #hollywoodgelato #hazelnut #chocolate #bayview #leaside #toronto #bayviewleasidebia #torontolife @ Hollywood Gelato https://t.co/6Q3jVOfJBv",0,0,hollywoodgelato,False
2022-05-11 13:43:57+00:00,#Starbucks adds #Chocolate Cream Cold Brew to the summer menu - MarketWatch https://t.co/OhV6myohmu,0,0,Dmaharba,False
2022-05-11 13:40:22+00:00,"✨New Recipe✨ Happy Wednesday! Who else needs a mid-week treat? You have to try our new chocolate loaf, inspired by @inagarten’s famous chocolate cake. It’s moist and chocolatey without being overly sweet. Enjoy! #foodie #chocolate #baking https://t.co/LPcegtInbE",9,1,TheSaucedSpoon,False
2022-05-11 13:36:21+00:00,"Two more of my pieces of #PopArt! 

Whether you feel that #chocolate is love or that love is love, I have a piece of #NFTart for you. #MMs and #Love 

“Broken Diet"" and ""All You Need Is…""

https://t.co/phE8qSIH72 https://t.co/Ha6HhQvmry",19,3,SpeakerJillB,False
2022-05-11 13:33:11+00:00,"Jaggery tastes like chocolate🍫and is supremely healthy. Sounds too good to be true, right?
Not many will know of this gem called Wellness Palm Jaggery Chocolate😇
.
.
🤝CONTACT US FOR MORE DETAILS
🛍 https://t.co/o0jEb3b12e
.
#Jaggery #Peanutcandy #burfi #indiansweets #chocolate https://t.co/rtzBWHPM5X",0,0,Way_4_Wellness,False
2022-05-11 13:30:51+00:00,"A mid-week reminder: Take some time to slow down and savor our Pure Chocolates! 😋

Shop and learn more: https://t.co/odY9bg9B41

#roycechocolate #HowJapanDoesChocolate #chocolate #JapaneseChocolate #dessert #sweet #chocolatelover #darkchocolate #milkchocolate #whitechocolate https://t.co/9Fxk04EhVz",4,3,roycechocolate,False
2022-05-11 13:30:28+00:00,"Before reading this article, I would have never guessed that AI would make chocolates of all things. Great read, but now I have this urge to both code and eat. Help!?

#AI #Chocolate https://t.co/HTEL3dl18P",0,0,karthiknavi,False
2022-05-11 13:30:00+00:00,"Have you checked out our #Auro Gifs?🤩 Auro-fy your fave 🍫chocolate posts and IG stories with our gifs!

#aurochocolate #auroexperience #aurocafe #chocolate #gifs #chocolate #cacao #treetobar https://t.co/gv19cVJYtg",1,0,AuroChocolate,False
2022-05-11 13:28:29+00:00,Death By #chocolate Cheesecake. #foodventures https://t.co/5odPK9uxiU https://t.co/tSepEiSNZa,9,5,StephenGemerman,False
2022-05-11 13:28:08+00:00,Enough IS ENOUGH‼️‼️‼️ I am demanding that the world’s top #chocolate companies step up to fully tackle #child exploitation in West African #cocoa once and for all‼️ PLEASE TAKE ACTION NOW TOO‼️👍🏻❤️👍🏻‼️ https://t.co/2aY3QP094D,0,0,Betty_Lea,False
2022-05-11 13:26:03+00:00,"If you're curious, our #glutenfree #cupcake of the month is #coconut with #chocolate buttercream! #eatwicked #sinbakery https://t.co/zTczwfgKh2",0,0,eatwicked,False
2022-05-11 13:24:56+00:00,"Oh the distance I’ve travelled to meet myself 

#onyeonitsha #adaonitsha #chicagogirl #chocolate #igbo #naijathings #naijagirlskillingit #naijababe #pressure #enugu #nigeria @ Nike lake Resort Enugu. https://t.co/kul7axrrf5",0,0,JENuine_Draft,False
2022-05-11 13:22:09+00:00,"✨LIMITED OFFER👇🏽Use Discount Code👇🏽20% OFF EVERYTHING!✨ 

*Offer ends 12:00pm this Friday! (14/05/22) 😋 While Stocks Last!
#offer #discountcode #chocolate https://t.co/L71AS80dY9",0,0,chocemporiumuk,False
2022-05-11 13:11:39+00:00,"Chocolate goodness is the only way to describe these cookies. Easy to make, flourless and will remind you of a gooey brownie &gt;&gt;&gt; https://t.co/LhkVcrDaky #chocolate #cookies #flourless #glutenfree https://t.co/jWYBf57BJ7",0,0,tammy1999,False
2022-05-11 13:08:58+00:00,"A couple of our favourite #Knoopology recipes - 54% dark chocolate + orange zest and 34% milk chocolate + sea salt. 

What will you choose in your next iced chocolate?

#icedchocolate #knoops #chocolate https://t.co/snTR4BNaLA",5,0,KnoopsChocolate,False
2022-05-11 13:08:32+00:00,"@TheobromaDe Thanks for sharing!
We're hoping to grow our list/map of #chocolate destinations, so we'd be happy to hear any suggestions anyone has as well.",2,0,CocoaRunners,False
2022-05-11 13:08:04+00:00,"🔈We happily present to you a new item in Eurobrands assortment for you from Ritter Sport! 😍🍫
☑ We welcome you to contact us and order via our email 👉info@eu-brands.de!
#eurobrands #wholesaler #chocolate #rittersport #sweet #amazing #yummy #tasty #delicious #food #new https://t.co/n14BeZtBCi",0,0,EurobrandsGroup,False
2022-05-11 13:02:41+00:00,"🐴 Are you currently studying at college/university, and would like to work in the thoroughbred industry?

Help us shape the benefits of our associate subscription by taking part in our quick survey.

🔗https://t.co/P9IAY5TGZL

#chocolate #education https://t.co/PfgyokbMJI",3,1,TheTBA_GB,False
2022-05-11 13:02:14+00:00,"There's no need to choose between delicious treats for you and healthy snacks for your fur babies. We've got them all at Animeal! Come shop with us today!

#Animeal #treats #sweets #chocolate #yummy #food #foodie #love #dogsofinstagram #cookies #delicious #dog #dogs https://t.co/EMLJb5uMye",0,0,Animeal_in,False
2022-05-11 13:02:13+00:00,"Eat what you fancy this #nationaleatwhatyouwantday …😋 

How about these tempting classics?

#patisserievalerie #patval #treat #treatyourself #scrumptious #dessert #cake #bakery #homedelivery #cakeaway #redvelvet #hazelnut #chocolate https://t.co/WqxOn1ralI",7,1,valeriecafe,True
2022-05-11 13:01:01+00:00,"Mondelēz International has unveiled its strategy for accelerating growth, with chocolate and biscuits among core focuses #strategy #confectionery #biscuits #US #candy #chocolate #growth #projections #confectioneryproduction 
@MDLZ  ....https://t.co/JRZgaGDdN3 https://t.co/qOuvDkiha5",2,3,confectionprod,False
2022-05-11 13:00:11+00:00,"""As long as there is chocolate, there will be happiness.""—Wayne Gerard Trotman 

Shop here: 
https://t.co/BuATfaQS8Y
https://t.co/neEEg5RTup
https://t.co/33j6u6fEHH
https://t.co/m4W6MFoy9r
https://t.co/AXl5X6vCcp

#Chocolate #ChocolateDiamonds #Gold #FineJewelry https://t.co/lBEgOtaSjf",6,2,Le_Vian,False
2022-05-11 12:53:30+00:00,Receiving a delivery of medical supplies isn’t that exciting…. except today we get these in there too!!! #Winning #Chocolate #DietRuined https://t.co/Wf0gOnXz4t,1,1,FretusGroupLtd,False
2022-05-11 12:47:20+00:00,A look at the proper packaging for these beauties! 🍫💜 Coming soon @QualityStreetUK #qualitystreet #chocolate #thepurpleone #orangecrunch #caramel #hazelnut #orange #wellthisisnew https://t.co/SLNf2I2AJW,8,2,All_Things_New_,False
2022-05-11 12:46:24+00:00,Fancy a slice of dark chocolate brownie with your cuppa or coffee this weekend? Place an order today.  #brownies #darkchocolate #localdelivery #postal #treatyourself #treatsomeone #chocolate #food #baking #yummytreat #homebakingbusiness #bakersofinstagram #amateurbaker https://t.co/8b1GlZ0DHA,0,0,alwaystimefora,False
2022-05-11 12:37:56+00:00,"This flavour is on our secret menu. Shhh

#chocolate #chocolatebark #truffles #treats https://t.co/6n1ioTmHuK",1,0,CocoaObsessions,False
2022-05-11 12:34:03+00:00,"It's not just chocolate...
It's Grown &amp; Crafted in Malawi 🌳🍫🇲🇼

Our milk chocolate cashew nut crunch bonbon is definitely our favourite this season 🥰

In stock from the 25th of May in the mini mixed truffle box.

#chocolate #bonbon #cashew #madeinmalawi #malawi https://t.co/V3FjdwRHWl",24,5,KwanzaCocoa,False
2022-05-11 12:32:51+00:00,Vintage Copper &amp; Brass Double Boiler Chafing Fondue Warming Dish by CornerCurioCabinet https://t.co/lugBmo9fJQ via @Etsy Free Shipping! Only available for a couple of more days! #vintage #fondueparty #fondue #chafingdish #dinnerparty #dinner #chocolate #desserts #womeninbusiness,0,0,skye_jenn,False
2022-05-11 12:26:30+00:00,"This month @planetorganicuk is totally glowing with good vibes ✌️ You'll find our 70g bars on offer, at 2 for £5 across all their stores 😋 
🛒Shop online: https://t.co/Suid6JhzBk
📍Find a store:
https://t.co/uPpurXNMVv
#RawHalo #PlanetOrganic #Chocolate #Vegan https://t.co/vjlindZ2Mi",0,1,RawHaloUK,False
2022-05-11 12:26:22+00:00,"Home-made #LowCarb #Coffee , #Cream and #Chocolate (2g Net Carbs) 

#Jacobs (1 TBSP)
#Cream (60ml)
#Canderel 
#Canderel Dark and Mint (10g) 

While I grind … 😋 ☕️ 💻 https://t.co/ITAocQUg5G",1,0,Sharmila2502,False
2022-05-11 12:19:06+00:00,Labrador Birthday Party Invitations #labrador #retriever #chocolate #labrador #yellow  https://t.co/SievlIURts #labrador #labradorretriever #gifts #doglovers https://t.co/wrrMlgRAqS,0,0,HappyLabradors,False
2022-05-11 12:10:09+00:00,"45% Milk Chocolate infused with vanilla and 70% Arabica/30% Robusta blended coffee from the Toraja Highlands.
#beantobar #sulawesi #toraja #chocolate #coffee #makassar https://t.co/Pp9t7bO0ag",2,0,LuayKoko,False
2022-05-11 12:07:28+00:00,"Desserts for the win!✨
.
.
#danielpatissier #dailyreminder #reminder #midweek #pastries #patissier #desserts #cake #cupcakes #cheesecake #redvelvet #chocolate #chembur #orderonline #mumbai #midweekmood #foodlover  #dessertlover #chemburfoodie https://t.co/9Lq7L8bunA",0,0,danielpatissier,False
2022-05-11 12:07:01+00:00,And then the next step is a very interesting one $T #words #life #chocolate $SONY #nft,0,0,40dollarbutton,False
2022-05-11 12:00:50+00:00,"Need a beautiful shot that screams BREAKFAST? How about this free stock photo of milk being poured into a bowl of chocolate cereal. https://t.co/Wqm2CgNHAN

#StockVault #freebies #freestockphotos #cereal #chocolate #milk #stockphotography #foodphotography https://t.co/PVA3ZA2SPf",0,0,stockvault,False
2022-05-11 12:00:18+00:00,"We just don't say we show you. Our 100% organic chocolates are made by Ghanaians in the local farming community of Amanase, where the value is put in the hands of local Ghanaians and the small farming communities that produce the cocoa. 
#madeinghana #chocolate #darkchocolate https://t.co/N0B2a39KUF",4,1,FairafricGhana,False
2022-05-11 12:00:03+00:00,"Will Chocolate be Extinct? Are there any Alternatives? Everything You Need to Know

See: https://t.co/YfgOFgn6l4

#WednesdayMotivation #ISRGKB #chocolate #cocoa #extinct https://t.co/gEhltFB2H2",0,0,IsrgKb,False
2022-05-11 11:56:36+00:00,"Crunch time: Mondelēz to dump chewing gum to take bigger bite of chocolate and biscuits markets

https://t.co/CdeHJfprdr

@MDLZ #gum #candy #chocolate #biscuits #snacking #foodindustry",0,0,FoodIng1st,False
2022-05-11 11:48:07+00:00,Brown Butter #chocolate Chip #cookies. #foodphoto https://t.co/qXRCkSGTxP https://t.co/kSQKMnCshZ,5,1,kuzminaagneta,False
2022-05-11 11:45:26+00:00,Mentally preparing for a string of night shifts is far worse than the physical preparation #ICanDoThis #NightShiftsAreHell #chocolate,0,0,jmw1973,False
2022-05-11 11:41:11+00:00,Alans chocolate incident 2.0  https://t.co/je4ph1LUcF #Easter #easterholidays #EasterEggHunt #eastereggs #EasterEgg #chocolate #chocoholic #chocolate #easterbunny #chocolates #chocolat 5,0,0,scarletmonahan,False
2022-05-11 11:37:21+00:00,"You'll find and link where to buy online.
#planetes #chocolate #japanese 
https://t.co/0WeSUcwrTJ",3,0,coolgirlsdo,False
2022-05-11 11:36:55+00:00,"Chocolate fun in a mug!
Doesn't it sound awesome?

#chocolate #vegan #plantbased #LoveLivingVegan https://t.co/mv6ZfHHwej",4,1,PlantShift,False
